Local time,Ask,Bid,AskVolume,BidVolume
06.06.2022 17:10:22.136 GMT+0200,8845.376,8838.376,0,0
06.06.2022 17:10:26.252 GMT+0200,8845.636,8838.636,0.0001,0
06.06.2022 17:10:31.368 GMT+0200,8844.886,8837.886,0.0001,0
06.06.2022 17:10:31.475 GMT+0200,8844.636,8837.636,0.0001,0
06.06.2022 17:10:36.067 GMT+0200,8844.496,8837.496,0,0
06.06.2022 17:10:42.043 GMT+0200,8844.556,8837.556,0,0.0001
06.06.2022 17:10:44.276 GMT+0200,8845.716,8838.716,0,0.0001
06.06.2022 17:10:46.121 GMT+0200,8844.106,8837.106,0,0
06.06.2022 17:10:51.081 GMT+0200,8844.606,8837.606,0,0
06.06.2022 17:10:51.241 GMT+0200,8844.006,8837.006,0,0
06.06.2022 17:10:52.737 GMT+0200,8843.606,8836.606,0,0
06.06.2022 17:10:54.242 GMT+0200,8843.616,8836.616,0,0
06.06.2022 17:10:56.660 GMT+0200,8844.166,8837.166,0,0.0001
06.06.2022 17:10:56.819 GMT+0200,8845.226,8838.226,0,0
06.06.2022 17:10:57.197 GMT+0200,8844.016,8837.016,0,0
06.06.2022 17:10:58.477 GMT+0200,8844.226,8837.226,0,0
06.06.2022 17:11:03.075 GMT+0200,8843.726,8836.726,0,0
06.06.2022 17:11:04.189 GMT+0200,8843.126,8836.126,0,0
06.06.2022 17:11:06.003 GMT+0200,8842.616,8835.616,0,0
06.06.2022 17:11:06.124 GMT+0200,8842.626,8835.626,0,0
06.06.2022 17:11:12.233 GMT+0200,8843.246,8836.246,0,0
06.06.2022 17:11:15.514 GMT+0200,8842.986,8835.986,0,0
06.06.2022 17:11:17.597 GMT+0200,8843.636,8836.636,0,0
06.06.2022 17:11:19.744 GMT+0200,8843.086,8836.086,0.0001,0
06.06.2022 17:11:21.388 GMT+0200,8843.536,8836.536,0,0
06.06.2022 17:11:27.164 GMT+0200,8843.186,8836.186,0,0
06.06.2022 17:11:27.276 GMT+0200,8843.636,8836.636,0,0
06.06.2022 17:11:28.289 GMT+0200,8842.936,8835.936,0.0001,0
06.06.2022 17:11:34.284 GMT+0200,8842.586,8835.586,0,0
06.06.2022 17:11:37.448 GMT+0200,8843.746,8836.746,0,0.0001
06.06.2022 17:11:40.584 GMT+0200,8842.946,8835.946,0,0
06.06.2022 17:11:59.901 GMT+0200,8843.256,8836.256,0,0
06.06.2022 17:12:00.050 GMT+0200,8842.556,8835.556,0,0
06.06.2022 17:12:00.400 GMT+0200,8842.766,8835.766,0,0
06.06.2022 17:12:02.562 GMT+0200,8841.556,8834.556,0,0
06.06.2022 17:12:06.751 GMT+0200,8842.106,8835.106,0,0.0001
06.06.2022 17:12:06.869 GMT+0200,8841.106,8834.106,0,0.0001
06.06.2022 17:12:07.287 GMT+0200,8841.456,8834.456,0,0.0001
06.06.2022 17:12:10.549 GMT+0200,8841.956,8834.956,0,0.0001
06.06.2022 17:12:16.231 GMT+0200,8842.166,8835.166,0,0
06.06.2022 17:12:17.091 GMT+0200,8841.666,8834.666,0,0
06.06.2022 17:12:25.695 GMT+0200,8841.216,8834.216,0.0001,0
06.06.2022 17:12:27.264 GMT+0200,8840.666,8833.666,0,0
06.06.2022 17:12:28.108 GMT+0200,8840.626,8833.626,0,0.0001
06.06.2022 17:12:28.790 GMT+0200,8841.126,8834.126,0,0.0001
06.06.2022 17:12:38.680 GMT+0200,8841.796,8834.796,0,0
06.06.2022 17:12:52.155 GMT+0200,8841.096,8834.096,0,0
06.06.2022 17:12:52.412 GMT+0200,8841.596,8834.596,0,0.0001
06.06.2022 17:12:52.541 GMT+0200,8841.096,8834.096,0,0.0001
06.06.2022 17:12:55.782 GMT+0200,8841.596,8834.596,0,0.0001
06.06.2022 17:12:55.933 GMT+0200,8841.046,8834.046,0,0.0001
06.06.2022 17:13:01.705 GMT+0200,8840.696,8833.696,0,0
06.06.2022 17:13:01.824 GMT+0200,8840.196,8833.196,0,0
06.06.2022 17:13:02.200 GMT+0200,8840.106,8833.106,0,0
06.06.2022 17:13:04.953 GMT+0200,8839.756,8832.756,0,0
06.06.2022 17:13:07.068 GMT+0200,8840.156,8833.156,0,0
06.06.2022 17:13:08.120 GMT+0200,8840.166,8833.166,0,0
06.06.2022 17:13:08.248 GMT+0200,8840.766,8833.766,0,0
06.06.2022 17:13:12.763 GMT+0200,8840.066,8833.066,0.0001,0
06.06.2022 17:13:12.880 GMT+0200,8840.666,8833.666,0,0
06.06.2022 17:13:13.893 GMT+0200,8840.016,8833.016,0,0
06.06.2022 17:13:16.404 GMT+0200,8840.126,8833.126,0,0
06.06.2022 17:13:16.774 GMT+0200,8839.676,8832.676,0,0
06.06.2022 17:13:19.930 GMT+0200,8840.126,8833.126,0,0.0001
06.06.2022 17:13:26.899 GMT+0200,8840.526,8833.526,0,0
06.06.2022 17:13:27.741 GMT+0200,8840.076,8833.076,0.0001,0
06.06.2022 17:13:28.319 GMT+0200,8840.586,8833.586,0,0
06.06.2022 17:13:36.982 GMT+0200,8841.186,8834.186,0,0
06.06.2022 17:13:37.534 GMT+0200,8840.586,8833.586,0,0
06.06.2022 17:13:38.120 GMT+0200,8841.136,8834.136,0,0
06.06.2022 17:13:39.402 GMT+0200,8840.786,8833.786,0,0
06.06.2022 17:13:50.705 GMT+0200,8839.586,8832.586,0.0001,0
06.06.2022 17:13:52.532 GMT+0200,8840.846,8833.846,0,0
06.06.2022 17:13:53.206 GMT+0200,8840.736,8833.736,0,0
06.06.2022 17:14:01.998 GMT+0200,8841.236,8834.236,0.0001,0
06.06.2022 17:14:02.771 GMT+0200,8840.536,8833.536,0,0
06.06.2022 17:14:04.855 GMT+0200,8841.036,8834.036,0,0
06.06.2022 17:14:05.088 GMT+0200,8840.586,8833.586,0,0
06.06.2022 17:14:08.034 GMT+0200,8840.286,8833.286,0.0001,0
06.06.2022 17:14:11.949 GMT+0200,8840.786,8833.786,0,0
06.06.2022 17:14:12.072 GMT+0200,8841.536,8834.536,0,0
06.06.2022 17:14:14.434 GMT+0200,8841.526,8834.526,0,0
06.06.2022 17:14:17.198 GMT+0200,8842.836,8835.836,0,0
06.06.2022 17:14:17.469 GMT+0200,8842.576,8835.576,0,0
06.06.2022 17:14:17.772 GMT+0200,8842.836,8835.836,0.0001,0
06.06.2022 17:14:27.972 GMT+0200,8843.336,8836.336,0,0
06.06.2022 17:14:34.296 GMT+0200,8842.516,8835.516,0,0
06.06.2022 17:14:45.622 GMT+0200,8842.266,8835.266,0,0.0001
06.06.2022 17:14:50.385 GMT+0200,8842.666,8835.666,0,0.0001
06.06.2022 17:15:01.493 GMT+0200,8842.116,8835.116,0,0
06.06.2022 17:15:02.011 GMT+0200,8842.766,8835.766,0,0
06.06.2022 17:15:04.065 GMT+0200,8842.576,8835.576,0,0
06.06.2022 17:15:19.442 GMT+0200,8842.336,8835.336,0.0001,0
06.06.2022 17:15:21.682 GMT+0200,8841.026,8834.026,0,0
06.06.2022 17:15:21.807 GMT+0200,8840.576,8833.576,0,0
06.06.2022 17:15:26.418 GMT+0200,8840.686,8833.686,0,0.0001
06.06.2022 17:15:30.703 GMT+0200,8840.086,8833.086,0.0001,0
06.06.2022 17:15:33.473 GMT+0200,8839.786,8832.786,0,0
06.06.2022 17:15:33.945 GMT+0200,8838.536,8831.536,0,0
06.06.2022 17:15:34.070 GMT+0200,8839.356,8832.356,0,0
06.06.2022 17:15:46.319 GMT+0200,8838.556,8831.556,0,0
06.06.2022 17:15:58.153 GMT+0200,8839.876,8832.876,0,0.0001
06.06.2022 17:16:11.334 GMT+0200,8838.766,8831.766,0,0
06.06.2022 17:16:11.452 GMT+0200,8838.116,8831.116,0,0.0001
06.06.2022 17:16:13.268 GMT+0200,8837.766,8830.766,0,0
06.06.2022 17:16:14.088 GMT+0200,8837.676,8830.676,0,0.0001
06.06.2022 17:16:18.699 GMT+0200,8837.226,8830.226,0,0.0001
06.06.2022 17:16:20.400 GMT+0200,8837.086,8830.086,0,0
06.06.2022 17:16:21.521 GMT+0200,8837.686,8830.686,0,0
06.06.2022 17:16:22.128 GMT+0200,8836.636,8829.636,0.0001,0
06.06.2022 17:16:28.409 GMT+0200,8836.696,8829.696,0,0.0001
06.06.2022 17:16:28.540 GMT+0200,8837.346,8830.346,0,0.0001
06.06.2022 17:16:29.982 GMT+0200,8837.596,8830.596,0,0
06.06.2022 17:16:35.627 GMT+0200,8837.346,8830.346,0,0.0001
06.06.2022 17:16:35.775 GMT+0200,8837.646,8830.646,0,0.0001
06.06.2022 17:16:36.011 GMT+0200,8837.346,8830.346,0,0.0001
06.06.2022 17:16:36.479 GMT+0200,8837.746,8830.746,0,0
06.06.2022 17:16:36.730 GMT+0200,8837.346,8830.346,0,0
06.06.2022 17:16:36.853 GMT+0200,8837.796,8830.796,0,0
06.06.2022 17:16:37.145 GMT+0200,8837.246,8830.246,0,0
06.06.2022 17:16:38.840 GMT+0200,8838.406,8831.406,0,0
06.06.2022 17:16:39.549 GMT+0200,8837.346,8830.346,0,0
06.06.2022 17:16:40.432 GMT+0200,8836.246,8829.246,0,0
06.06.2022 17:16:40.678 GMT+0200,8836.406,8829.406,0,0.0001
06.06.2022 17:16:42.979 GMT+0200,8836.146,8829.146,0,0
06.06.2022 17:16:43.172 GMT+0200,8836.846,8829.846,0,0
06.06.2022 17:16:44.157 GMT+0200,8836.656,8829.656,0.0001,0
06.06.2022 17:16:55.328 GMT+0200,8836.156,8829.156,0.0001,0.0001
06.06.2022 17:16:55.559 GMT+0200,8837.416,8830.416,0.0001,0.0001
06.06.2022 17:16:55.688 GMT+0200,8836.916,8829.916,0.0001,0.0001
06.06.2022 17:16:55.807 GMT+0200,8836.656,8829.656,0,0.0001
06.06.2022 17:16:56.371 GMT+0200,8836.256,8829.256,0.0001,0.0001
06.06.2022 17:16:56.669 GMT+0200,8836.606,8829.606,0.0001,0.0001
06.06.2022 17:16:56.799 GMT+0200,8836.256,8829.256,0.0001,0.0001
06.06.2022 17:16:57.108 GMT+0200,8836.856,8829.856,0,0.0001
06.06.2022 17:16:57.230 GMT+0200,8836.306,8829.306,0,0.0001
06.06.2022 17:16:57.348 GMT+0200,8836.606,8829.606,0,0.0001
06.06.2022 17:16:57.459 GMT+0200,8836.256,8829.256,0.0001,0.0001
06.06.2022 17:16:57.578 GMT+0200,8836.856,8829.856,0.0001,0.0001
06.06.2022 17:16:57.715 GMT+0200,8836.916,8829.916,0.0001,0.0001
06.06.2022 17:16:58.129 GMT+0200,8836.116,8829.116,0,0.0001
06.06.2022 17:16:59.278 GMT+0200,8837.426,8830.426,0.0001,0.0001
06.06.2022 17:17:00.202 GMT+0200,8837.266,8830.266,0.0001,0.0001
06.06.2022 17:17:01.001 GMT+0200,8836.766,8829.766,0,0
06.06.2022 17:17:02.708 GMT+0200,8836.316,8829.316,0.0001,0
06.06.2022 17:17:04.613 GMT+0200,8835.116,8828.116,0,0
06.06.2022 17:17:05.207 GMT+0200,8835.866,8828.866,0,0.0001
06.06.2022 17:17:10.224 GMT+0200,8835.926,8828.926,0,0
06.06.2022 17:17:12.525 GMT+0200,8835.276,8828.276,0,0
06.06.2022 17:17:20.029 GMT+0200,8835.386,8828.386,0,0
06.06.2022 17:17:21.577 GMT+0200,8834.376,8827.376,0,0
06.06.2022 17:17:21.712 GMT+0200,8834.836,8827.836,0,0
06.06.2022 17:17:25.326 GMT+0200,8834.946,8827.946,0,0.0001
06.06.2022 17:17:30.403 GMT+0200,8834.296,8827.296,0,0
06.06.2022 17:17:31.623 GMT+0200,8833.796,8826.796,0,0.0001
06.06.2022 17:17:33.153 GMT+0200,8834.296,8827.296,0,0.0001
06.06.2022 17:17:33.283 GMT+0200,8833.696,8826.696,0,0.0001
06.06.2022 17:17:36.199 GMT+0200,8833.246,8826.246,0,0.0001
06.06.2022 17:17:40.168 GMT+0200,8832.656,8825.656,0,0.0001
06.06.2022 17:17:40.386 GMT+0200,8832.966,8825.966,0,0.0001
06.06.2022 17:17:41.188 GMT+0200,8831.256,8824.256,0.0001,0
06.06.2022 17:17:41.296 GMT+0200,8830.856,8823.856,0.0001,0
06.06.2022 17:17:44.221 GMT+0200,8831.416,8824.416,0.0001,0.0001
06.06.2022 17:17:45.945 GMT+0200,8831.916,8824.916,0,0
06.06.2022 17:17:46.856 GMT+0200,8832.266,8825.266,0.0001,0
06.06.2022 17:17:46.977 GMT+0200,8831.666,8824.666,0.0001,0
06.06.2022 17:17:47.326 GMT+0200,8831.166,8824.166,0,0.0001
06.06.2022 17:17:50.470 GMT+0200,8831.666,8824.666,0,0
06.06.2022 17:17:51.333 GMT+0200,8832.416,8825.416,0,0
06.06.2022 17:17:51.734 GMT+0200,8831.166,8824.166,0,0
06.06.2022 17:17:53.045 GMT+0200,8831.816,8824.816,0,0
06.06.2022 17:17:54.988 GMT+0200,8831.166,8824.166,0,0.0001
06.06.2022 17:17:55.092 GMT+0200,8831.716,8824.716,0,0.0001
06.06.2022 17:17:58.302 GMT+0200,8831.776,8824.776,0,0.0001
06.06.2022 17:17:59.547 GMT+0200,8831.426,8824.426,0,0.0001
06.06.2022 17:18:02.481 GMT+0200,8830.826,8823.826,0,0
06.06.2022 17:18:03.395 GMT+0200,8830.276,8823.276,0,0
06.06.2022 17:18:03.508 GMT+0200,8829.776,8822.776,0,0
06.06.2022 17:18:05.234 GMT+0200,8830.276,8823.276,0,0
06.06.2022 17:18:06.107 GMT+0200,8831.496,8824.496,0,0
06.06.2022 17:18:14.427 GMT+0200,8828.436,8821.436,0,0.0001
06.06.2022 17:18:14.557 GMT+0200,8829.336,8822.336,0,0.0001
06.06.2022 17:18:14.667 GMT+0200,8830.186,8823.186,0,0.0001
06.06.2022 17:18:15.028 GMT+0200,8829.736,8822.736,0,0.0001
06.06.2022 17:18:15.875 GMT+0200,8829.336,8822.336,0,0
06.06.2022 17:18:16.133 GMT+0200,8829.246,8822.246,0,0
06.06.2022 17:18:20.515 GMT+0200,8828.746,8821.746,0,0
06.06.2022 17:18:22.426 GMT+0200,8829.896,8822.896,0,0.0001
06.06.2022 17:18:23.457 GMT+0200,8829.246,8822.246,0,0
06.06.2022 17:18:23.650 GMT+0200,8829.796,8822.796,0,0
06.06.2022 17:18:24.892 GMT+0200,8830.696,8823.696,0,0
06.06.2022 17:18:29.394 GMT+0200,8829.846,8822.846,0,0
06.06.2022 17:18:30.648 GMT+0200,8830.516,8823.516,0,0
06.06.2022 17:18:30.949 GMT+0200,8831.016,8824.016,0,0.0001
06.06.2022 17:18:33.873 GMT+0200,8829.856,8822.856,0,0
06.06.2022 17:18:37.732 GMT+0200,8829.306,8822.306,0,0
06.06.2022 17:18:40.884 GMT+0200,8829.956,8822.956,0,0
06.06.2022 17:18:41.665 GMT+0200,8829.406,8822.406,0,0
06.06.2022 17:18:41.881 GMT+0200,8829.906,8822.906,0,0
06.06.2022 17:18:42.639 GMT+0200,8830.026,8823.026,0,0
06.06.2022 17:18:43.940 GMT+0200,8829.766,8822.766,0,0
06.06.2022 17:18:48.888 GMT+0200,8829.266,8822.266,0,0
06.06.2022 17:18:51.158 GMT+0200,8831.026,8824.026,0,0
06.06.2022 17:18:54.287 GMT+0200,8830.026,8823.026,0,0
06.06.2022 17:18:58.259 GMT+0200,8829.426,8822.426,0,0
06.06.2022 17:18:59.039 GMT+0200,8828.976,8821.976,0,0
06.06.2022 17:19:01.432 GMT+0200,8829.376,8822.376,0,0.0001
06.06.2022 17:19:02.873 GMT+0200,8830.536,8823.536,0,0
06.06.2022 17:19:09.730 GMT+0200,8831.476,8824.476,0,0
06.06.2022 17:19:12.348 GMT+0200,8831.826,8824.826,0,0
06.06.2022 17:19:12.467 GMT+0200,8831.226,8824.226,0,0
06.06.2022 17:19:13.855 GMT+0200,8830.826,8823.826,0,0
06.06.2022 17:19:14.408 GMT+0200,8832.036,8825.036,0,0
06.06.2022 17:19:18.880 GMT+0200,8831.776,8824.776,0,0
06.06.2022 17:19:21.983 GMT+0200,8830.926,8823.926,0.0001,0
06.06.2022 17:19:22.099 GMT+0200,8830.326,8823.326,0.0001,0
06.06.2022 17:19:22.828 GMT+0200,8829.376,8822.376,0,0
06.06.2022 17:19:23.499 GMT+0200,8828.976,8821.976,0,0
06.06.2022 17:19:26.085 GMT+0200,8829.276,8822.276,0,0
06.06.2022 17:19:26.249 GMT+0200,8828.876,8821.876,0,0
06.06.2022 17:19:28.147 GMT+0200,8828.736,8821.736,0,0
06.06.2022 17:19:28.744 GMT+0200,8828.386,8821.386,0,0
06.06.2022 17:19:31.059 GMT+0200,8828.886,8821.886,0,0
06.06.2022 17:19:37.030 GMT+0200,8828.946,8821.946,0,0
06.06.2022 17:19:38.396 GMT+0200,8829.396,8822.396,0,0
06.06.2022 17:19:38.584 GMT+0200,8829.846,8822.846,0,0
06.06.2022 17:19:43.779 GMT+0200,8830.246,8823.246,0,0.0001
06.06.2022 17:19:47.328 GMT+0200,8829.996,8822.996,0,0
06.06.2022 17:19:51.102 GMT+0200,8829.256,8822.256,0,0
06.06.2022 17:19:52.200 GMT+0200,8828.906,8821.906,0,0
06.06.2022 17:19:53.431 GMT+0200,8827.906,8820.906,0,0
06.06.2022 17:19:54.088 GMT+0200,8828.456,8821.456,0,0.0001
06.06.2022 17:19:54.297 GMT+0200,8827.856,8820.856,0,0.0001
06.06.2022 17:19:54.438 GMT+0200,8828.506,8821.506,0,0.0001
06.06.2022 17:19:58.082 GMT+0200,8828.466,8821.466,0,0
06.06.2022 17:19:59.384 GMT+0200,8827.966,8820.966,0,0
06.06.2022 17:20:00.586 GMT+0200,8827.466,8820.466,0.0001,0
06.06.2022 17:20:00.704 GMT+0200,8827.016,8820.016,0.0001,0
06.06.2022 17:20:01.559 GMT+0200,8826.516,8819.516,0,0.0001
06.06.2022 17:20:03.769 GMT+0200,8825.816,8818.816,0,0
06.06.2022 17:20:04.130 GMT+0200,8825.926,8818.926,0,0.0001
06.06.2022 17:20:05.041 GMT+0200,8826.086,8819.086,0,0.0001
06.06.2022 17:20:05.171 GMT+0200,8825.826,8818.826,0,0.0001
06.06.2022 17:20:05.344 GMT+0200,8826.326,8819.326,0,0.0001
06.06.2022 17:20:05.968 GMT+0200,8826.826,8819.826,0,0
06.06.2022 17:20:08.053 GMT+0200,8826.836,8819.836,0,0
06.06.2022 17:20:08.388 GMT+0200,8826.536,8819.536,0,0
06.06.2022 17:20:09.008 GMT+0200,8826.836,8819.836,0,0
06.06.2022 17:20:11.589 GMT+0200,8827.336,8820.336,0,0
06.06.2022 17:20:12.062 GMT+0200,8826.786,8819.786,0,0
06.06.2022 17:20:12.686 GMT+0200,8827.436,8820.436,0,0.0001
06.06.2022 17:20:14.075 GMT+0200,8827.596,8820.596,0,0
06.06.2022 17:20:17.231 GMT+0200,8826.546,8819.546,0,0
06.06.2022 17:20:21.212 GMT+0200,8825.796,8818.796,0,0
06.06.2022 17:20:22.053 GMT+0200,8825.856,8818.856,0,0.0001
06.06.2022 17:20:23.247 GMT+0200,8827.116,8820.116,0,0.0001
06.06.2022 17:20:23.554 GMT+0200,8825.856,8818.856,0,0
06.06.2022 17:20:24.402 GMT+0200,8825.506,8818.506,0,0.0001
06.06.2022 17:20:24.577 GMT+0200,8826.616,8819.616,0,0.0001
06.06.2022 17:20:25.912 GMT+0200,8826.556,8819.556,0,0.0001
06.06.2022 17:20:28.067 GMT+0200,8826.566,8819.566,0,0
06.06.2022 17:20:29.216 GMT+0200,8826.016,8819.016,0,0
06.06.2022 17:20:30.245 GMT+0200,8826.466,8819.466,0,0.0001
06.06.2022 17:20:30.979 GMT+0200,8826.816,8819.816,0,0
06.06.2022 17:20:31.695 GMT+0200,8827.866,8820.866,0,0.0001
06.06.2022 17:20:33.148 GMT+0200,8828.126,8821.126,0,0
06.06.2022 17:20:33.769 GMT+0200,8827.016,8820.016,0,0
06.06.2022 17:20:34.011 GMT+0200,8826.316,8819.316,0,0
06.06.2022 17:20:34.160 GMT+0200,8825.866,8818.866,0,0
06.06.2022 17:20:34.568 GMT+0200,8826.866,8819.866,0,0.0001
06.06.2022 17:20:35.269 GMT+0200,8826.316,8819.316,0.0001,0
06.06.2022 17:20:35.571 GMT+0200,8826.816,8819.816,0,0
06.06.2022 17:20:35.676 GMT+0200,8826.466,8819.466,0,0
06.06.2022 17:20:35.941 GMT+0200,8826.866,8819.866,0,0
06.06.2022 17:20:36.272 GMT+0200,8826.466,8819.466,0,0
06.06.2022 17:20:36.597 GMT+0200,8827.016,8820.016,0,0
06.06.2022 17:20:36.700 GMT+0200,8825.966,8818.966,0,0
06.06.2022 17:20:37.688 GMT+0200,8826.316,8819.316,0,0.0001
06.06.2022 17:20:37.940 GMT+0200,8825.866,8818.866,0,0.0001
06.06.2022 17:20:38.229 GMT+0200,8825.926,8818.926,0,0.0001
06.06.2022 17:20:38.835 GMT+0200,8826.576,8819.576,0,0.0001
06.06.2022 17:20:40.075 GMT+0200,8826.926,8819.926,0,0
06.06.2022 17:20:40.851 GMT+0200,8826.576,8819.576,0,0
06.06.2022 17:20:44.742 GMT+0200,8826.076,8819.076,0,0
06.06.2022 17:20:45.245 GMT+0200,8826.576,8819.576,0,0.0001
06.06.2022 17:20:49.832 GMT+0200,8825.526,8818.526,0,0
06.06.2022 17:20:50.085 GMT+0200,8827.146,8820.146,0,0.0001
06.06.2022 17:20:52.361 GMT+0200,8826.986,8819.986,0,0
06.06.2022 17:20:52.468 GMT+0200,8827.536,8820.536,0,0
06.06.2022 17:20:54.782 GMT+0200,8828.036,8821.036,0,0
06.06.2022 17:20:54.916 GMT+0200,8827.386,8820.386,0,0
06.06.2022 17:20:55.355 GMT+0200,8827.036,8820.036,0,0
06.06.2022 17:20:58.873 GMT+0200,8827.486,8820.486,0,0
06.06.2022 17:21:04.081 GMT+0200,8827.496,8820.496,0,0
06.06.2022 17:21:04.820 GMT+0200,8826.946,8819.946,0,0
06.06.2022 17:21:04.947 GMT+0200,8825.836,8818.836,0,0
06.06.2022 17:21:05.286 GMT+0200,8826.496,8819.496,0,0
06.06.2022 17:21:06.356 GMT+0200,8826.846,8819.846,0,0
06.06.2022 17:21:06.644 GMT+0200,8827.996,8820.996,0,0
06.06.2022 17:21:10.084 GMT+0200,8828.646,8821.646,0,0
06.06.2022 17:21:12.210 GMT+0200,8827.896,8820.896,0,0
06.06.2022 17:21:15.952 GMT+0200,8828.346,8821.346,0,0
06.06.2022 17:21:16.181 GMT+0200,8827.846,8820.846,0,0
06.06.2022 17:21:16.303 GMT+0200,8829.156,8822.156,0,0
06.06.2022 17:21:16.518 GMT+0200,8828.046,8821.046,0,0
06.06.2022 17:21:19.082 GMT+0200,8828.496,8821.496,0,0
06.06.2022 17:21:19.218 GMT+0200,8828.046,8821.046,0,0
06.06.2022 17:21:19.915 GMT+0200,8828.346,8821.346,0,0
06.06.2022 17:21:20.167 GMT+0200,8829.046,8822.046,0,0
06.06.2022 17:21:24.330 GMT+0200,8829.346,8822.346,0,0.0001
06.06.2022 17:21:24.844 GMT+0200,8830.656,8823.656,0,0
06.06.2022 17:21:25.339 GMT+0200,8829.546,8822.546,0,0
06.06.2022 17:21:26.374 GMT+0200,8829.046,8822.046,0,0
06.06.2022 17:21:26.595 GMT+0200,8829.496,8822.496,0,0
06.06.2022 17:21:28.552 GMT+0200,8828.846,8821.846,0,0
06.06.2022 17:21:28.806 GMT+0200,8828.596,8821.596,0,0
06.06.2022 17:21:29.072 GMT+0200,8827.946,8820.946,0,0
06.06.2022 17:21:32.338 GMT+0200,8827.346,8820.346,0.0001,0
06.06.2022 17:21:40.399 GMT+0200,8827.406,8820.406,0,0
06.06.2022 17:21:43.564 GMT+0200,8828.666,8821.666,0,0
06.06.2022 17:21:47.877 GMT+0200,8827.506,8820.506,0.0001,0
06.06.2022 17:21:54.089 GMT+0200,8828.006,8821.006,0,0
06.06.2022 17:22:00.460 GMT+0200,8827.606,8820.606,0,0.0001
06.06.2022 17:22:01.460 GMT+0200,8828.106,8821.106,0,0
06.06.2022 17:22:04.226 GMT+0200,8828.406,8821.406,0,0
06.06.2022 17:22:06.030 GMT+0200,8827.956,8820.956,0,0
06.06.2022 17:22:10.072 GMT+0200,8828.556,8821.556,0,0
06.06.2022 17:22:11.453 GMT+0200,8828.106,8821.106,0,0
06.06.2022 17:22:11.601 GMT+0200,8828.606,8821.606,0,0
06.06.2022 17:22:11.950 GMT+0200,8828.666,8821.666,0,0
06.06.2022 17:22:12.909 GMT+0200,8828.506,8821.506,0,0
06.06.2022 17:22:13.043 GMT+0200,8829.666,8822.666,0,0
06.06.2022 17:22:13.805 GMT+0200,8828.606,8821.606,0,0
06.06.2022 17:22:23.772 GMT+0200,8828.906,8821.906,0,0
06.06.2022 17:22:25.174 GMT+0200,8828.406,8821.406,0,0
06.06.2022 17:22:25.481 GMT+0200,8829.666,8822.666,0,0
06.06.2022 17:22:26.182 GMT+0200,8828.606,8821.606,0,0
06.06.2022 17:22:26.802 GMT+0200,8828.056,8821.056,0,0
06.06.2022 17:22:30.057 GMT+0200,8827.506,8820.506,0.0001,0
06.06.2022 17:22:37.469 GMT+0200,8828.666,8821.666,0,0
06.06.2022 17:22:37.583 GMT+0200,8828.356,8821.356,0,0
06.06.2022 17:22:40.113 GMT+0200,8828.496,8821.496,0,0
06.06.2022 17:22:42.680 GMT+0200,8827.996,8820.996,0,0
06.06.2022 17:22:42.788 GMT+0200,8827.396,8820.396,0,0
06.06.2022 17:22:44.181 GMT+0200,8827.356,8820.356,0,0
06.06.2022 17:22:45.085 GMT+0200,8827.906,8820.906,0,0
06.06.2022 17:22:45.968 GMT+0200,8827.406,8820.406,0.0001,0
06.06.2022 17:22:56.523 GMT+0200,8828.106,8821.106,0.0001,0
06.06.2022 17:22:56.675 GMT+0200,8828.166,8821.166,0.0001,0
06.06.2022 17:22:57.919 GMT+0200,8827.166,8820.166,0,0
06.06.2022 17:22:59.701 GMT+0200,8826.956,8819.956,0,0
06.06.2022 17:23:01.144 GMT+0200,8827.356,8820.356,0.0001,0
06.06.2022 17:23:01.811 GMT+0200,8826.856,8819.856,0,0
06.06.2022 17:23:02.027 GMT+0200,8827.456,8820.456,0,0
06.06.2022 17:23:05.620 GMT+0200,8827.006,8820.006,0,0
06.06.2022 17:23:06.987 GMT+0200,8827.406,8820.406,0,0
06.06.2022 17:23:16.179 GMT+0200,8828.006,8821.006,0,0
06.06.2022 17:23:16.287 GMT+0200,8827.406,8820.406,0,0
06.06.2022 17:23:17.065 GMT+0200,8827.856,8820.856,0,0
06.06.2022 17:23:17.199 GMT+0200,8827.506,8820.506,0,0
06.06.2022 17:23:21.281 GMT+0200,8828.056,8821.056,0,0
06.06.2022 17:23:21.420 GMT+0200,8828.406,8821.406,0,0
06.06.2022 17:23:21.540 GMT+0200,8829.106,8822.106,0,0
06.06.2022 17:23:24.147 GMT+0200,8828.396,8821.396,0,0
06.06.2022 17:23:28.544 GMT+0200,8828.896,8821.896,0,0
06.06.2022 17:23:30.793 GMT+0200,8829.446,8822.446,0,0
06.06.2022 17:23:30.949 GMT+0200,8828.946,8821.946,0,0
06.06.2022 17:23:31.213 GMT+0200,8828.546,8821.546,0,0
06.06.2022 17:23:33.081 GMT+0200,8827.896,8820.896,0,0
06.06.2022 17:23:33.712 GMT+0200,8828.546,8821.546,0,0.0001
06.06.2022 17:23:35.074 GMT+0200,8828.996,8821.996,0,0
06.06.2022 17:23:36.229 GMT+0200,8827.336,8820.336,0,0
06.06.2022 17:23:36.359 GMT+0200,8828.486,8821.486,0,0.0001
06.06.2022 17:23:37.276 GMT+0200,8827.886,8820.886,0,0.0001
06.06.2022 17:23:38.067 GMT+0200,8828.336,8821.336,0,0
06.06.2022 17:23:39.619 GMT+0200,8828.646,8821.646,0,0
